Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
2542-HYGIQ,Female,58,No,0,Palo Alto,94303,37.45809,-122.115398,0,1,None,Yes,38.84,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.95,19.95,0,0,38.84,58.79,Joined,,
2545-EBUPK,Female,70,No,0,Los Angeles,90045,33.954017,-118.402447,0,2,Offer E,Yes,21.9,Yes,Yes,Fiber Optic,22,No,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,84.05,186.05,0,0,43.8,229.85,Joined,,
2545-LXYVJ,Male,19,Yes,0,Suisun City,94585,38.197907,-122.017258,1,72,Offer A,Yes,21.72,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.7,1492.1,0,0,1563.84,3055.94,Stayed,,
2546-KZAAT,Male,28,Yes,0,San Diego,92119,32.802959,-117.027095,9,52,None,Yes,10.4,No,Yes,DSL,85,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.4,3865.45,0,0,540.8,4406.25,Stayed,,
2550-AEVRU,Female,33,Yes,2,Woodland Hills,91364,34.153733,-118.593408,1,57,None,Yes,17.01,No,Yes,DSL,11,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,53.45,3053,0,0,969.57,4022.57,Stayed,,
2550-QHZGP,Male,48,No,0,Calexico,92231,32.690654,-115.431225,0,7,Offer E,Yes,30.58,No,No,,,,,,,,,,,One Year,No,Credit Card,19.5,128.6,0,0,214.06,342.66,Stayed,,
2558-BUOZZ,Male,51,No,0,Glendale,91204,34.136306,-118.26036,0,47,Offer B,Yes,40.25,Yes,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,94.8,4535.85,3.34,0,1891.75,6424.26,Stayed,,
2560-PPCHE,Female,22,No,0,Huntington Beach,92649,33.721917,-118.043237,0,65,None,Yes,26.83,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.05,6744.25,0,0,1743.95,8488.2,Stayed,,
2560-QTSBS,Female,26,Yes,2,Pomona,91766,34.042286,-117.756106,6,72,None,Yes,18.14,Yes,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,23.3,1623.15,0,0,1306.08,2929.23,Stayed,,
2560-WBWXF,Male,45,No,0,March Air Reserve Base,92518,33.888323,-117.277533,0,68,None,Yes,37.79,Yes,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,24.15,1498.85,0,0,2569.72,4068.57,Stayed,,
2565-JSLRY,Male,21,No,0,Bakersfield,93306,35.449881,-118.841442,0,1,None,Yes,20.26,Yes,No,,,,,,,,,,,Month-to-Month,Yes,Mailed Check,24.05,24.05,0,0,20.26,44.31,Churned,Price,Price too high
2568-BRGYX,Male,43,No,0,Dixon,95620,38.392821,-121.799917,0,4,None,Yes,13.02,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,237.95,0,0,52.08,290.03,Churned,Competitor,Competitor had better devices
2568-OIADY,Female,26,Yes,0,Escondido,92027,33.141265,-116.967221,1,37,None,Yes,36.29,Yes,Yes,Fiber Optic,27,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,3762,0,0,1342.73,5104.73,Churned,Competitor,Competitor made better offer
2569-WGERO,Female,30,No,0,Landers,92285,34.341737,-116.539416,0,72,None,Yes,22.77,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,21.15,1419.4,19.31,0,1639.44,3039.53,Stayed,,
2573-GYRUU,Male,65,Yes,0,San Miguel,93451,35.886767,-120.608661,1,48,None,Yes,25.19,Yes,Yes,Fiber Optic,22,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.05,4370.75,0,0,1209.12,5579.87,Stayed,,
2575-GFSOE,Female,25,Yes,0,Graton,95444,38.434362,-122.86891,1,7,Offer E,Yes,8.95,No,Yes,Fiber Optic,73,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69,506.9,0,0,62.65,569.55,Churned,Attitude,Attitude of service provider
2576-HXMPA,Female,30,No,0,Mckinleyville,95519,40.965011,-124.015255,0,1,None,Yes,8.23,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.55,19.55,0,0,8.23,27.78,Joined,,
2577-GVSIL,Male,61,Yes,0,Lamont,93241,35.245035,-118.905553,10,35,None,Yes,13.39,Yes,Yes,DSL,20,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,73.45,2661.1,0,0,468.65,3129.75,Stayed,,
2578-JQPHZ,Male,30,No,0,Bayside,95524,40.825486,-124.049485,0,44,Offer B,Yes,48.95,No,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,100.1,4378.35,0,0,2153.8,6532.15,Stayed,,
2580-ASVVY,Female,23,Yes,0,San Ysidro,92173,32.555828,-117.040073,1,37,None,No,,,Yes,DSL,27,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,45.4,1593.1,44.13,0,0,1548.97,Stayed,,
2580-ATZSQ,Female,55,Yes,2,San Jose,95123,37.238758,-121.828375,0,65,Offer B,Yes,19.25,No,Yes,DSL,19,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,61.35,3874.1,0,0,1251.25,5125.35,Stayed,,
2581-VKIRT,Female,57,Yes,0,Kings Beach,96143,39.246654,-120.029273,6,59,None,Yes,14.49,Yes,Yes,Cable,25,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Mailed Check,65.5,3801.3,0,0,854.91,4656.21,Stayed,,
2582-FFFZR,Female,34,No,0,Vallejo,94592,38.093701,-122.276589,0,22,None,No,,,Yes,DSL,8,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,1073.3,0,0,0,1073.3,Stayed,,
2585-KTFRE,Male,61,No,1,Escondido,92027,33.141265,-116.967221,0,1,None,Yes,20.1,No,Yes,Cable,21,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.45,70.45,0,0,20.1,90.55,Joined,,
2586-CWXVV,Male,45,Yes,0,Hawaiian Gardens,90716,33.830431,-118.074071,9,54,Offer B,No,,,Yes,Cable,9,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.4,1621.35,0,0,0,1621.35,Stayed,,
2587-EKXTS,Male,48,No,0,San Diego,92116,32.765299,-117.122565,0,44,Offer B,Yes,44.45,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.5,4915.15,0,0,1955.8,6870.95,Stayed,,
2587-YNLES,Female,52,Yes,1,Downey,90240,33.956228,-118.120993,4,6,Offer E,Yes,25.05,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.1,100.35,0,0,150.3,250.65,Stayed,,
2589-AYCRP,Female,63,No,0,Cedar Glen,92321,34.255203,-117.175654,0,50,Offer B,Yes,37.95,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.75,989.05,0,0,1897.5,2886.55,Stayed,,
2592-HODOV,Male,44,No,0,Brea,92823,33.924143,-117.79387,0,13,Offer D,Yes,45.03,No,No,,,,,,,,,,,One Year,No,Credit Card,19.3,259.65,35.28,0,585.39,809.76,Stayed,,
2592-SEIFQ,Male,36,No,0,San Anselmo,94960,37.99272,-122.575026,0,3,None,No,,,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.75,66.95,0,0,0,66.95,Churned,Competitor,Competitor offered higher download speeds
2592-YKDIF,Female,47,No,0,North Highlands,95660,38.671295,-121.388251,0,1,None,Yes,44.09,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.35,20.35,0,0,44.09,64.44,Joined,,
2595-KIWPV,Male,48,No,1,Tecate,91980,32.587557,-116.636816,0,27,Offer C,Yes,32.28,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.7,509.3,0,0,871.56,1380.86,Stayed,,
2599-CIPQE,Male,36,Yes,3,Compton,90220,33.88151,-118.234451,4,71,None,Yes,28.47,No,Yes,Fiber Optic,57,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,109.3,7782.85,0,70,2021.37,9874.22,Stayed,,
2599-CZABP,Male,57,Yes,0,Meridian,95957,39.068071,-121.832638,1,14,Offer D,Yes,44.95,No,Yes,DSL,19,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,44.6,641.25,0,0,629.3,1270.55,Stayed,,
2603-HVKCG,Male,20,No,0,Meridian,95957,39.068071,-121.832638,0,31,Offer C,Yes,19.38,No,Yes,Fiber Optic,76,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,3143.65,0,0,600.78,3744.43,Stayed,,
2604-IJPDU,Female,32,Yes,0,Encino,91316,34.150354,-118.518292,0,20,Offer D,Yes,28.57,No,Yes,Fiber Optic,15,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.55,1901.65,0,0,571.4,2473.05,Stayed,,
2604-XVDAM,Female,54,No,0,Pope Valley,94567,38.672708,-122.403219,0,12,Offer D,Yes,6.56,No,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.8,540.95,0,0,78.72,619.67,Stayed,,
2606-PKWJB,Male,62,No,3,Little River,95456,39.245911,-123.77214,0,40,None,No,,,Yes,Cable,57,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,40.25,1564.05,0,0,0,1564.05,Stayed,,
2606-RMDHZ,Male,47,No,0,Lakewood,90713,33.847755,-118.112532,0,6,Offer E,No,,,Yes,DSL,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,30.5,208.7,0,0,0,208.7,Churned,Competitor,Competitor had better devices
2607-DHDAK,Male,54,Yes,2,Bakersfield,93307,35.280113,-118.962329,10,72,None,Yes,38.84,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.8,1414.65,0,0,2796.48,4211.13,Stayed,,
2607-FBDFF,Male,32,No,0,Tuolumne,95379,37.939768,-120.188002,0,1,None,Yes,49.19,No,Yes,DSL,17,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,49,49,0,0,49.19,98.19,Joined,,
2608-BHKFN,Female,46,No,0,Berkeley,94703,37.863843,-122.275684,0,4,None,Yes,12.58,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.05,266.9,0,0,50.32,317.22,Churned,Competitor,Competitor had better devices
2609-IAICY,Female,32,No,0,North Fork,93643,37.244307,-119.470256,0,1,None,Yes,27.7,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.15,77.15,0,10,27.7,114.85,Churned,Dissatisfaction,Limited range of services
2612-PHGOX,Male,47,Yes,0,Graton,95444,38.434362,-122.86891,4,64,None,Yes,6.59,Yes,Yes,Cable,20,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,76.1,4818.8,0,0,421.76,5240.56,Stayed,,
2612-RANWT,Female,24,No,0,Mount Laguna,91948,32.830852,-116.444601,0,12,Offer D,Yes,30.54,Yes,Yes,Fiber Optic,47,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.15,1164.3,0,0,366.48,1530.78,Churned,Price,Price too high
2612-RRIDN,Male,25,No,0,Westwood,96137,40.271535,-121.018087,0,4,Offer E,Yes,21.62,No,Yes,Fiber Optic,59,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,81,340.85,0,50,86.48,477.33,Churned,Dissatisfaction,Limited range of services
2615-YVMYX,Male,68,Yes,0,Chula Vista,91915,32.605012,-116.97595,7,71,None,Yes,30.59,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,107.5,7713.55,0,140,2171.89,10025.44,Stayed,,
2616-FLVQC,Male,42,No,0,Point Arena,95468,38.911299,-123.609588,0,64,None,Yes,38.96,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.55,1240.15,0,0,2493.44,3733.59,Stayed,,
2616-UUTFK,Male,54,Yes,0,Bakersfield,93313,35.140938,-119.051348,1,33,None,Yes,19.11,Yes,Yes,DSL,21,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.75,2447.45,0,0,630.63,3078.08,Stayed,,
2619-WFQWU,Female,34,No,0,Mission Viejo,92692,33.60693,-117.644253,0,1,None,Yes,2.24,No,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,70.15,70.15,0,0,2.24,72.39,Churned,Competitor,Competitor offered higher download speeds
2621-UDNLU,Female,35,Yes,0,San Francisco,94107,37.768881,-122.395521,9,3,None,Yes,11.77,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.85,72,0,0,35.31,107.31,Joined,,
2623-DRYAM,Female,19,Yes,0,Jamul,91935,32.695681,-116.798386,0,70,None,Yes,19.88,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.75,7069.3,0,0,1391.6,8460.9,Stayed,,
2625-TRCZQ,Female,21,Yes,0,Auburn,95602,38.99003,-121.114408,0,51,Offer B,No,,,Yes,DSL,42,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.65,2553.35,0,0,0,2553.35,Stayed,,
2626-URJFX,Male,55,Yes,3,Termo,96132,41.027281,-120.669427,1,4,Offer E,Yes,8.58,Yes,Yes,DSL,57,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,225.6,0,0,34.32,259.92,Churned,Dissatisfaction,Network reliability
2626-VEEWG,Male,48,Yes,2,Sun City,92587,33.69887,-117.25071,6,67,None,Yes,5.48,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.4,1284.2,0,0,367.16,1651.36,Stayed,,
2632-IVXVF,Female,40,Yes,3,Kernville,93238,35.852892,-118.397782,3,68,None,Yes,14.11,Yes,Yes,Fiber Optic,57,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,111.75,7511.3,0,0,959.48,8470.78,Stayed,,
2632-TACXW,Female,49,Yes,0,Richmond,94801,37.945288,-122.383941,4,62,None,Yes,8.91,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,23.65,1416.75,0,0,552.42,1969.17,Stayed,,
2632-UCGVD,Male,71,Yes,0,Fairfield,94533,38.287136,-122.02711,6,66,None,Yes,49.85,Yes,Yes,Fiber Optic,14,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.05,6871.9,0,0,3290.1,10162,Churned,Price,Extra data charges
2634-HCZGT,Male,71,Yes,0,San Jose,95126,37.327069,-121.916819,1,53,None,Yes,21.67,Yes,Yes,Cable,6,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,60.05,3229.65,0,100,1148.51,4478.16,Churned,Other,Moved
2636-ALXXZ,Female,68,No,0,Tahoe Vista,96148,39.24124,-120.054765,0,1,Offer E,Yes,45.8,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0,0,45.8,115.4,Churned,Dissatisfaction,Poor expertise of online support
2636-OHFMN,Male,26,Yes,0,Orosi,93647,36.600185,-119.175655,4,4,None,No,,,Yes,DSL,76,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.55,201,0,0,0,201,Churned,Price,Long distance charges
2636-SJDOU,Male,34,No,0,Seal Beach,90740,33.75462,-118.071128,0,64,None,Yes,30.27,Yes,Yes,Fiber Optic,12,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,84.3,5289.05,0,0,1937.28,7226.33,Stayed,,
2637-FKFSY,Female,61,Yes,0,Wasco,93280,35.652242,-119.4464,2,3,None,Yes,2.66,No,Yes,DSL,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,46.1,130.15,0,0,7.98,138.13,Joined,,
2639-UGMAZ,Male,73,No,0,Artesia,90701,33.867593,-118.080637,0,71,Offer A,No,,,Yes,DSL,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.45,3985.35,0,0,0,3985.35,Stayed,,
2640-LYMOV,Male,59,No,0,Anaheim,92804,33.818,-117.974404,0,2,Offer E,Yes,9.61,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.65,38.8,0,0,19.22,58.02,Joined,,
2640-PMGFL,Male,35,No,0,West Sacramento,95605,38.592745,-121.540036,0,27,None,Yes,24.72,Yes,Yes,Fiber Optic,29,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,2180.55,0,0,667.44,2847.99,Churned,Price,Lack of affordable download/upload speed
2642-DTVCO,Male,68,No,0,Chualar,93925,36.596271,-121.442274,0,9,Offer E,Yes,12.18,Yes,Yes,Fiber Optic,6,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.05,746.5,0,30,109.62,886.12,Churned,Attitude,Attitude of service provider
2642-MAWLJ,Female,26,Yes,2,Menlo Park,94025,37.449551,-122.183762,8,36,Offer C,Yes,42.51,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.25,717.95,0,0,1530.36,2248.31,Stayed,,
2645-QTLMB,Male,22,No,0,Bloomington,92316,34.059722,-117.39104,0,7,Offer E,Yes,12.05,No,Yes,Fiber Optic,69,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,669,0,0,84.35,753.35,Churned,Dissatisfaction,Network reliability
2649-HWLYB,Male,45,Yes,0,Fresno,93727,36.751489,-119.68072,2,65,Offer B,Yes,21.58,Yes,Yes,DSL,13,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.15,4929.55,0,0,1402.7,6332.25,Stayed,,
2650-GYRYL,Male,25,Yes,1,Kerman,93630,36.727418,-120.123526,6,33,None,Yes,5.86,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,19.45,600.25,0,0,193.38,793.63,Stayed,,
2651-ZCBXV,Male,49,No,0,Burbank,91501,34.188339,-118.300942,0,54,Offer B,Yes,17.76,Yes,Yes,Fiber Optic,4,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108,5760.65,0,0,959.04,6719.69,Stayed,,
2654-VBVPB,Female,22,No,0,Newport Beach,92663,33.62251,-117.927024,0,1,None,Yes,11.83,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.9,19.9,0,0,11.83,31.73,Joined,,
2656-FMOKZ,Female,70,No,2,Pasadena,91106,34.139402,-118.128658,0,15,Offer D,Yes,44.07,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.45,1145.7,0,0,661.05,1806.75,Churned,Dissatisfaction,Limited range of services
2656-TABEH,Male,57,Yes,0,Temecula,92591,33.540604,-117.10909,1,4,None,Yes,28.22,Yes,Yes,Fiber Optic,10,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,420.2,0,0,112.88,533.08,Churned,Dissatisfaction,Service dissatisfaction
2657-ALMWY,Female,65,Yes,0,Simi Valley,93065,34.269449,-118.768471,1,26,Offer C,Yes,18.26,No,Yes,Fiber Optic,3,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.95,2169.75,0,0,474.76,2644.51,Churned,Price,Price too high
2657-VPXTA,Female,45,Yes,3,Anza,92539,33.527605,-116.666551,8,10,None,Yes,32.76,No,Yes,Fiber Optic,51,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.85,929.45,0,0,327.6,1257.05,Stayed,,
2659-VXMWZ,Male,58,Yes,0,Newport Coast,92657,33.603282,-117.821841,0,67,Offer A,Yes,29.24,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.3,7482.1,0,0,1959.08,9441.18,Churned,Attitude,Attitude of support person
2660-EMUBI,Male,71,No,0,Escondido,92027,33.141265,-116.967221,0,10,Offer D,Yes,41.37,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,898.35,0,0,413.7,1312.05,Churned,Competitor,Competitor made better offer
2661-GKBTK,Male,39,Yes,3,Eureka,95503,40.737431,-124.108897,7,60,None,Yes,27.2,No,Yes,DSL,21,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.95,4543.95,0,0,1632,6175.95,Stayed,,
2662-NNTDK,Male,50,No,0,Coleville,96107,38.42528,-119.475741,0,65,Offer B,Yes,45.87,Yes,No,,,,,,,,,,,One Year,No,Credit Card,24.8,1600.95,0,0,2981.55,4582.5,Stayed,,
2664-XJZNO,Male,43,Yes,3,Oroville,95965,39.624561,-121.552866,5,72,Offer A,Yes,6.95,No,Yes,Fiber Optic,57,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.9,7559.55,0,0,500.4,8059.95,Stayed,,
2665-NPTGL,Female,79,Yes,0,Sheep Ranch,95250,38.244806,-120.417301,8,26,Offer C,Yes,18.66,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,98.1,2510.7,44.17,0,485.16,2951.69,Stayed,,
2667-WYLWJ,Female,44,Yes,0,Dunnigan,95937,38.931425,-121.946081,1,8,Offer E,Yes,46.13,No,No,,,,,,,,,,,One Year,Yes,Credit Card,19.75,145,0,0,369.04,514.04,Churned,Price,Long distance charges
2668-TZSPS,Male,32,No,0,Santa Rosa,95403,38.488431,-122.752839,0,1,None,Yes,39.61,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,20.45,20.45,0,0,39.61,60.06,Joined,,
2669-OIDSD,Female,58,Yes,0,Long Beach,90810,33.819814,-118.222416,3,48,Offer B,Yes,1.02,No,Yes,Fiber Optic,2,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.05,4834,37.45,0,48.96,4845.51,Stayed,,
2669-QVCRG,Female,32,No,0,Forest Ranch,95942,40.077028,-121.494168,0,41,None,Yes,7.83,Yes,Yes,Fiber Optic,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.3,3190.65,0,0,321.03,3511.68,Stayed,,
2672-DZUOY,Male,46,No,0,Buttonwillow,93206,35.451402,-119.488413,0,1,Offer E,No,,,Yes,DSL,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,25.15,0,0,0,25.15,Churned,Competitor,Competitor had better devices
2672-HUYVI,Female,53,No,0,Newman,95360,37.343846,-121.039391,0,6,None,Yes,11.81,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.1,455.3,0,0,70.86,526.16,Churned,Price,Long distance charges
2672-OJQZP,Female,35,No,0,Stockton,95203,37.954089,-121.329761,0,1,None,Yes,40.87,No,Yes,Cable,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.75,44.75,0,0,40.87,85.62,Joined,,
2672-TGEFF,Female,33,Yes,2,Traver,93673,36.456091,-119.486225,3,37,Offer C,Yes,1.08,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.8,3340.55,0,0,39.96,3380.51,Stayed,,
2673-CXQEU,Female,73,No,0,Gardena,90247,33.890853,-118.297967,0,56,None,Yes,47.13,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,110.5,6139.5,0,0,2639.28,8778.78,Stayed,,
2673-ZALNP,Female,29,No,0,Mcarthur,96056,41.10831,-121.360362,0,7,Offer E,Yes,16.2,No,No,,,,,,,,,,,One Year,No,Credit Card,19.9,173.15,0,0,113.4,286.55,Stayed,,
2674-MIAHT,Female,26,No,0,Blocksburg,95514,40.309088,-123.668201,0,4,None,Yes,38.74,Yes,Yes,Fiber Optic,51,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.3,324.2,0,0,154.96,479.16,Stayed,,
2674-MLXMN,Female,73,No,0,Richmond,94801,37.945288,-122.383941,0,71,Offer A,Yes,34.36,Yes,Yes,Fiber Optic,13,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,99.65,6951.15,3.33,0,2439.56,9387.38,Stayed,,
2675-DHUTR,Male,80,Yes,0,Big Pine,93513,37.245505,-118.062943,8,58,None,Yes,31.11,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,98.9,5780.7,0,0,1804.38,7585.08,Stayed,,
2675-IJRGJ,Male,62,No,0,Oakland,94621,37.750553,-122.197175,0,53,None,Yes,23.17,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.65,978,0,0,1228.01,2206.01,Stayed,,
2675-OTVVJ,Male,76,Yes,0,Novato,94945,38.135897,-122.563683,5,31,Offer C,Yes,46.06,Yes,Yes,Fiber Optic,18,Yes,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,89.45,2807.65,31.58,0,1427.86,4203.93,Stayed,,
2676-ISHSF,Male,22,No,0,Anderson,96007,40.448632,-122.306657,0,1,None,Yes,29.19,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.3,20.3,0,0,29.19,49.49,Joined,,
2676-OXPPQ,Male,22,No,0,Irvine,92612,33.643095,-117.810896,0,6,None,Yes,3.16,No,Yes,DSL,41,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.7,335.65,0,0,18.96,354.61,Stayed,,
2676-SSLTO,Male,49,No,0,Hawaiian Gardens,90716,33.830431,-118.074071,0,49,None,Yes,17.77,Yes,Yes,DSL,13,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,66.15,3199,0,0,870.73,4069.73,Stayed,,
