Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
8816-VXNZD,Female,36,No,0,Coronado,92118,32.68674,-117.186612,0,1,None,Yes,5.94,Yes,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,75.1,0,0,5.94,81.04,Churned,Dissatisfaction,Lack of self-service on Website
8818-DOPVL,Female,65,No,0,El Cerrito,94530,37.924838,-122.289145,0,46,Offer B,Yes,41.17,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.45,4863.85,36.78,0,1893.82,6720.89,Stayed,,
8818-XYFCQ,Male,39,Yes,0,Walnut Creek,94598,37.916648,-122.008483,1,32,Offer C,Yes,33.57,Yes,Yes,Fiber Optic,26,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,-8,3204.65,35.82,110,1074.24,4353.07,Churned,Competitor,Competitor made better offer
8819-IMISP,Male,43,No,0,Redlands,92373,34.003243,-117.138286,0,31,None,Yes,37.07,Yes,Yes,Fiber Optic,23,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,2429.1,0,0,1149.17,3578.27,Stayed,,
8819-WFGGJ,Male,42,Yes,0,Grimes,95950,39.033058,-121.895718,7,68,Offer A,No,,,Yes,Cable,16,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,54.1,3794.5,0,0,0,3794.5,Stayed,,
8819-ZBYNA,Female,51,Yes,0,Murrieta,92562,33.548869,-117.334165,6,58,None,Yes,37.15,Yes,Yes,Fiber Optic,7,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.1,6393.65,0,0,2154.7,8548.35,Stayed,,
8821-KVZKQ,Female,52,Yes,2,Fort Bragg,95437,39.455555,-123.683979,1,70,Offer A,No,,,Yes,Cable,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.4,4113.15,32.53,0,0,4080.62,Stayed,,
8821-XNHVZ,Female,53,Yes,0,San Diego,92109,32.787836,-117.232376,1,1,None,Yes,39.79,No,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.05,80.05,0,0,39.79,119.84,Churned,Competitor,Competitor made better offer
8822-KNBHV,Female,30,No,0,Los Angeles,90011,34.00709,-118.258681,0,48,None,Yes,45.51,Yes,Yes,DSL,27,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,83.45,3887.85,0,0,2184.48,6072.33,Stayed,,
8823-RLPWL,Female,24,Yes,0,Rosamond,93560,34.903052,-118.411251,5,72,Offer A,Yes,41.21,Yes,Yes,Fiber Optic,73,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.65,8065.65,0,0,2967.12,11032.77,Stayed,,
8824-RWFXJ,Male,21,Yes,0,Santa Cruz,95062,36.974575,-121.991149,1,3,Offer E,Yes,29.29,No,Yes,Cable,52,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,56.15,168.15,0,0,87.87,256.02,Churned,Competitor,Competitor had better devices
8835-VSDSE,Female,28,Yes,0,San Diego,92129,32.961064,-117.134917,1,2,Offer E,Yes,9.76,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,141.45,0,0,19.52,160.97,Churned,Competitor,Competitor made better offer
8837-VVWLQ,Female,35,No,0,Capistrano Beach,92624,33.458754,-117.665104,0,8,None,Yes,32.31,No,Yes,Fiber Optic,6,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.95,668.4,0,0,258.48,926.88,Churned,Other,Moved
8838-GPHZP,Female,25,No,0,Orange,92866,33.784597,-117.844535,0,63,None,Yes,16.57,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,20.6,1298.7,0,0,1043.91,2342.61,Stayed,,
8840-DQLGN,Female,65,Yes,0,Burbank,91502,34.177267,-118.31003,1,35,None,Yes,15.98,Yes,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,3653.35,0,0,559.3,4212.65,Churned,Attitude,Attitude of support person
8844-TONUD,Male,54,Yes,0,Acampo,95220,38.200231,-121.235034,4,13,Offer D,Yes,45.6,No,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,96.65,1162.85,0,0,592.8,1755.65,Churned,Competitor,Competitor had better devices
8845-LWKGE,Female,56,Yes,1,El Dorado,95623,38.63153,-120.842609,4,30,Offer C,Yes,36.74,No,Yes,Cable,18,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,64.5,1985.15,0,0,1102.2,3087.35,Stayed,,
8847-GEOOQ,Male,34,Yes,0,Fontana,92337,34.049671,-117.468896,10,60,Offer B,No,,,Yes,DSL,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,60.2,3582.4,0,0,0,3582.4,Stayed,,
8849-AYPTR,Male,55,Yes,0,Sacramento,95819,38.567594,-121.437507,1,33,Offer C,Yes,26.8,No,Yes,Fiber Optic,17,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,91.25,2964.05,0,130,884.4,3978.45,Stayed,,
8849-GYOKR,Female,59,Yes,0,Mineral,96063,40.408796,-121.579609,2,54,None,Yes,8.83,Yes,Yes,Fiber Optic,21,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,106.55,5763.3,0,0,476.82,6240.12,Churned,Dissatisfaction,Product dissatisfaction
8849-PRIQJ,Female,53,Yes,2,Simi Valley,93063,34.296813,-118.685703,7,67,None,Yes,3.3,Yes,Yes,Fiber Optic,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.4,7281.6,38.34,0,221.1,7464.36,Stayed,,
8851-RAGOV,Female,25,Yes,0,Simi Valley,93065,34.269449,-118.768471,10,25,None,Yes,2.34,No,Yes,DSL,73,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.05,1837.7,28.08,0,58.5,1868.12,Stayed,,
8853-TZDGH,Female,42,No,0,Palo Cedro,96073,40.582399,-122.195512,0,72,None,Yes,24.19,Yes,Yes,Fiber Optic,13,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.6,8012.75,0,0,1741.68,9754.43,Stayed,,
8854-CCVSQ,Male,58,No,0,Browns Valley,95918,39.292334,-121.320597,0,18,None,Yes,38.87,Yes,Yes,Fiber Optic,7,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.65,1451.9,0,30,699.66,2181.56,Churned,Competitor,Competitor offered more data
8857-CUPFQ,Male,57,Yes,0,Wallace,95254,38.192608,-120.957842,9,63,Offer B,Yes,17.38,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.25,1237.65,0,0,1094.94,2332.59,Stayed,,
8859-AXJZP,Male,39,Yes,0,Helm,93627,36.520537,-120.118055,7,39,None,Yes,29.56,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,23.8,903.8,0,0,1152.84,2056.64,Stayed,,
8859-DZTGQ,Male,21,No,0,Petaluma,94952,38.237018,-122.77872,0,33,None,Yes,14.48,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.35,689.75,0,0,477.84,1167.59,Stayed,,
8859-YSTWS,Male,43,No,0,Port Hueneme,93041,34.110124,-119.100972,0,48,Offer B,Yes,11.02,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.95,1004.5,0,0,528.96,1533.46,Stayed,,
8861-HGGKB,Female,57,No,0,San Diego,92117,32.825086,-117.199424,0,10,None,Yes,17.65,Yes,Yes,Fiber Optic,20,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,86.45,830.85,0,0,176.5,1007.35,Churned,Competitor,Competitor made better offer
8865-TNMNX,Male,53,Yes,0,Los Angeles,90043,33.988543,-118.334081,6,10,Offer D,Yes,26.17,No,Yes,DSL,7,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,49.55,475.7,0,0,261.7,737.4,Stayed,,
8868-GAGIO,Male,49,Yes,0,Sunnyvale,94089,37.421633,-122.009613,8,45,None,Yes,22.8,Yes,Yes,Fiber Optic,15,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.55,3713.95,0,0,1026,4739.95,Stayed,,
8868-WOZGU,Male,33,No,0,Porterville,93257,36.008958,-118.891593,0,28,Offer C,Yes,30.48,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.7,2979.5,0,80,853.44,3912.94,Churned,Dissatisfaction,Service dissatisfaction
8869-LIHMK,Female,51,No,0,King City,93930,36.220761,-120.980777,0,64,None,Yes,44.31,Yes,Yes,Fiber Optic,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.1,7334.05,0,0,2835.84,10169.89,Stayed,,
8869-TORSS,Female,51,No,0,Santa Rosa,95405,38.439696,-122.668817,0,48,None,Yes,33.91,No,Yes,DSL,13,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,60.35,2896.4,0,0,1627.68,4524.08,Churned,Dissatisfaction,Poor expertise of phone support
8871-JLMHM,Female,27,Yes,0,Los Angeles,90061,33.92128,-118.274186,3,68,Offer A,Yes,3.41,Yes,Yes,Fiber Optic,26,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,90.2,6297.65,0,0,231.88,6529.53,Stayed,,
8873-GLDMH,Female,45,No,0,Courtland,95615,38.311609,-121.554034,0,6,None,Yes,27.69,Yes,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.85,401.3,0,0,166.14,567.44,Stayed,,
8873-TMKGR,Male,40,No,0,Sugarloaf,92386,34.243088,-116.830015,0,29,Offer C,Yes,49.52,No,No,,,,,,,,,,,One Year,No,Credit Card,19.1,529.5,0,0,1436.08,1965.58,Stayed,,
8874-EJNSR,Male,64,Yes,2,Salinas,93908,36.624338,-121.615669,8,39,None,Yes,20.49,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,25.2,987.95,0,0,799.11,1787.06,Stayed,,
8875-AKBYH,Male,78,No,0,Mineral,96063,40.408796,-121.579609,0,20,Offer D,Yes,25.51,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,84.35,1745.2,0,10,510.2,2265.4,Stayed,,
8878-HMWBV,Male,47,No,0,Nice,95464,39.12334,-122.838198,0,3,Offer E,Yes,40.79,No,Yes,DSL,29,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.15,169.05,0,10,122.37,301.42,Churned,Competitor,Competitor had better devices
8878-RYUKI,Female,30,No,0,Long Beach,90803,33.760458,-118.129725,0,52,None,Yes,9.37,No,Yes,DSL,59,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.45,3043.7,0,0,487.24,3530.94,Stayed,,
8879-XUAHX,Male,42,Yes,0,Irvine,92614,33.680302,-117.833296,4,71,None,Yes,6.19,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.25,8564.75,0,0,439.49,9004.24,Stayed,,
8879-ZKJOF,Female,57,No,0,Gardena,90249,33.90139,-118.315697,0,41,None,Yes,38.21,No,Yes,DSL,5,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,79.85,3320.75,0,0,1566.61,4887.36,Stayed,,
8882-TLVRW,Male,52,Yes,1,Big Creek,93605,37.17277,-119.2997,3,69,None,No,,,Yes,DSL,11,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,39.1,2779.5,0,0,0,2779.5,Stayed,,
8883-ANODQ,Female,44,Yes,1,Termo,96132,41.027281,-120.669427,3,68,None,Yes,24.94,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,84.4,5746.75,0,0,1695.92,7442.67,Stayed,,
8883-GRDWQ,Male,68,No,0,Stinson Beach,94970,37.921137,-122.657562,0,20,None,Yes,22.31,No,Yes,DSL,21,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,54,1055.9,0,0,446.2,1502.1,Stayed,,
8884-ADFVN,Male,65,Yes,0,Roseville,95678,38.759751,-121.288545,2,7,None,Yes,34.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.95,700.85,0,0,242.62,943.47,Churned,Other,Don't know
8884-FEEWR,Male,22,No,0,El Dorado Hills,95762,38.684437,-121.055634,0,35,Offer C,Yes,42.02,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,20.6,754,0,0,1470.7,2224.7,Stayed,,
8884-MRNSU,Male,61,Yes,0,Caruthers,93609,36.5276,-119.865999,8,17,Offer D,Yes,14.69,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.9,329.75,0,0,249.73,579.48,Stayed,,
8885-QSQBX,Female,45,No,0,Forest Falls,92339,34.067699,-116.903891,0,1,None,Yes,10.83,No,Yes,DSL,15,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.55,49.55,0,0,10.83,60.38,Joined,,
8887-IPQNC,Female,61,Yes,0,Manhattan Beach,90266,33.889632,-118.39737,4,7,None,Yes,31.43,No,Yes,DSL,24,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.25,313.45,0,0,220.01,533.46,Stayed,,
8894-JVDCV,Female,39,No,0,Riverside,92505,33.920907,-117.489426,0,62,Offer B,Yes,36.84,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,115.05,7133.45,0,0,2284.08,9417.53,Stayed,,
8896-BQTTI,Male,41,No,0,Cool,95614,38.880622,-120.973865,0,1,Offer E,Yes,3.39,Yes,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,25,25,0,0,3.39,28.39,Joined,,
8896-RAZCR,Female,42,No,0,Oro Grande,92368,34.647959,-117.296957,0,44,Offer B,Yes,13.45,No,No,,,,,,,,,,,Two Year,No,Mailed Check,19.9,868.1,0,0,591.8,1459.9,Stayed,,
8898-KASCD,Male,41,No,0,Biggs,95917,39.457388,-121.818201,0,39,None,No,,,Yes,DSL,14,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,35.55,1309.15,0,0,0,1309.15,Stayed,,
8901-HJXTF,Female,46,Yes,0,San Diego,92117,32.825086,-117.199424,1,12,None,No,,,Yes,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,29.2,309.1,0,0,0,309.1,Churned,Competitor,Competitor made better offer
8901-UPRHR,Female,40,Yes,1,La Grange,95329,37.666587,-120.411517,4,72,Offer A,Yes,44.03,Yes,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.2,7711.45,0,0,3170.16,10881.61,Stayed,,
8902-ZEOVF,Male,28,Yes,1,Chilcoot,96105,39.872961,-120.198876,9,47,Offer B,Yes,6.51,No,No,,,,,,,,,,,One Year,No,Credit Card,20.05,951.55,0,0,305.97,1257.52,Stayed,,
8903-WMRNW,Female,55,Yes,0,Durham,95938,39.607831,-121.777959,8,15,None,Yes,24.12,No,Yes,Fiber Optic,13,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.75,1669.4,0,0,361.8,2031.2,Stayed,,
8903-XEBGX,Male,22,No,1,Lancaster,93534,34.727529,-118.153098,0,2,Offer E,Yes,43.93,No,Yes,DSL,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,108.65,0,0,87.86,196.51,Joined,,
8904-OPDCK,Male,76,Yes,0,Citrus Heights,95621,38.69549,-121.307864,4,54,Offer B,No,,,Yes,DSL,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,1364.75,0,0,0,1364.75,Stayed,,
8905-IAZPF,Female,32,Yes,0,Capistrano Beach,92624,33.458754,-117.665104,4,69,None,Yes,46.87,No,Yes,Fiber Optic,11,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,95.65,6744.2,0,0,3234.03,9978.23,Stayed,,
8908-NMQTX,Male,36,No,0,Walnut Creek,94595,37.862128,-122.075197,0,72,None,No,,,Yes,Cable,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,65.6,4566.5,0,0,0,4566.5,Stayed,,
8908-SLFCJ,Female,40,No,0,Oroville,95966,39.473896,-121.415927,0,21,Offer D,Yes,22.29,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,20.85,435.25,1.31,0,468.09,902.03,Stayed,,
8909-BOLNL,Male,40,No,0,San Francisco,94123,37.800254,-122.436975,0,3,None,Yes,12.05,No,No,,,,,,,,,,,One Year,No,Credit Card,21.2,52.05,0,0,36.15,88.2,Joined,,
8910-ICHIU,Female,27,No,0,Essex,92332,34.9436,-115.287901,0,46,Offer B,Yes,30.6,No,Yes,Fiber Optic,59,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,95.65,4664.2,0,0,1407.6,6071.8,Stayed,,
8910-LEDAG,Male,72,Yes,0,Prather,93651,37.007238,-119.505661,2,34,None,Yes,12.98,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,71.55,2427.35,0,0,441.32,2868.67,Stayed,,
8914-RBTSB,Male,62,Yes,0,Valley Village,91607,34.165783,-118.399795,1,31,None,Yes,2.12,Yes,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,93.8,3019.5,0,50,65.72,3135.22,Churned,Other,Don't know
8915-NNTRC,Male,29,Yes,1,Lake Isabella,93240,35.607875,-118.466318,4,72,None,Yes,41.94,Yes,Yes,Fiber Optic,85,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,107.7,7919.8,0,0,3019.68,10939.48,Stayed,,
8917-FAEMR,Female,28,No,0,Vallejo,94590,38.104705,-122.247387,0,37,None,Yes,26.49,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.85,784.25,0,0,980.13,1764.38,Stayed,,
8917-SZTTJ,Male,31,Yes,1,Los Angeles,90042,34.11572,-118.192754,7,60,None,Yes,21.98,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.65,1161.75,0,0,1318.8,2480.55,Stayed,,
8919-FYFQZ,Male,73,Yes,0,Livermore,94550,37.571748,-121.659562,2,44,None,No,,,Yes,Cable,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,1359.7,0,0,0,1359.7,Churned,Competitor,Competitor had better devices
8920-NAVAY,Male,66,No,0,Los Angeles,90045,33.954017,-118.402447,0,62,None,Yes,47.8,Yes,Yes,Fiber Optic,8,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.75,7053.35,0,0,2963.6,10016.95,Stayed,,
8922-LIEGH,Female,72,No,0,Jolon,93928,35.930782,-121.189757,0,25,None,Yes,36.36,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1,2187.55,23.33,0,909,3073.22,Churned,Dissatisfaction,Poor expertise of online support
8922-NPKBJ,Male,63,Yes,2,Manteca,95336,37.830267,-121.201018,10,42,None,Yes,34.33,No,No,,,,,,,,,,,Two Year,No,Mailed Check,19.35,867.3,0,0,1441.86,2309.16,Stayed,,
8929-KSWIH,Male,21,No,0,San Jose,95111,37.284265,-121.827673,0,25,Offer C,Yes,4.94,No,Yes,Fiber Optic,51,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.3,2513.5,0,0,123.5,2637,Stayed,,
8930-XOTDP,Female,33,Yes,4,North Hollywood,91606,34.187599,-118.387125,1,18,None,Yes,18.47,No,Yes,DSL,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,55.95,1082.8,0,0,332.46,1415.26,Stayed,,
8931-GJJIQ,Female,46,No,0,Burlingame,94010,37.57028,-122.365778,0,9,None,Yes,29.7,Yes,Yes,Fiber Optic,17,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.3,803.3,0,0,267.3,1070.6,Churned,Attitude,Attitude of support person
8932-CZHRQ,Male,40,No,0,Bell,90201,33.970343,-118.171368,0,68,Offer A,Yes,20.29,Yes,Yes,DSL,29,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,76.75,5233.25,0,0,1379.72,6612.97,Stayed,,
8937-RDTHP,Male,40,No,1,Burbank,91504,34.213049,-118.317651,0,1,None,Yes,26.85,No,Yes,Fiber Optic,11,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,84.6,0,0,26.85,111.45,Churned,Dissatisfaction,Poor expertise of phone support
8938-UMKPI,Female,42,No,0,Corona,92882,33.819385,-117.600213,0,47,Offer B,Yes,35.97,Yes,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.4,5127.95,0,0,1690.59,6818.54,Churned,Competitor,Competitor had better devices
8942-DBMHZ,Male,26,No,0,San Francisco,94122,37.760412,-122.484966,0,12,None,Yes,41.11,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,20.45,255.35,0,0,493.32,748.67,Stayed,,
8943-URTMR,Female,56,No,0,Lawndale,90260,33.88856,-118.351813,0,2,Offer E,Yes,29.04,No,Yes,Fiber Optic,21,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,79.65,152.7,0,0,58.08,210.78,Churned,Price,Lack of affordable download/upload speed
8944-AILEF,Male,26,Yes,0,Keyes,95328,37.555631,-120.911653,1,15,Offer D,Yes,39.84,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.45,340.85,0,0,597.6,938.45,Stayed,,
8945-GRKHX,Female,41,No,0,Santa Barbara,93110,34.437945,-119.77191,0,1,Offer E,Yes,46.09,No,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.65,78.65,0,0,46.09,124.74,Churned,Competitor,Competitor had better devices
8945-MUQUF,Male,22,No,0,Fallbrook,92028,33.362575,-117.299644,0,51,Offer B,Yes,44.77,Yes,Yes,Fiber Optic,58,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,94.8,4837.6,0,0,2283.27,7120.87,Churned,Competitor,Competitor made better offer
8946-BFWSG,Male,19,Yes,3,Davis,95618,38.544002,-121.685559,8,63,Offer B,Yes,24.5,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,25.25,1573.05,0,0,1543.5,3116.55,Stayed,,
8947-YRTDV,Male,42,Yes,3,Hoopa,95546,41.163637,-123.704841,1,32,None,Yes,43.37,No,Yes,Fiber Optic,76,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,No,Credit Card,94.8,3131.55,0,40,1387.84,4559.39,Stayed,,
8949-JTMAY,Female,49,No,0,Mc Kittrick,93251,35.38381,-119.730885,0,29,Offer C,Yes,27.75,Yes,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.6,2933.2,0,0,804.75,3737.95,Churned,Competitor,Competitor had better devices
8950-MTZNV,Male,61,No,0,Carson,90746,33.859171,-118.252272,0,1,Offer E,Yes,13.63,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,44.95,44.95,0,0,13.63,58.58,Joined,,
8952-WCVCD,Female,45,Yes,0,South Gate,90280,33.944624,-118.192615,2,41,Offer B,Yes,9.85,No,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.45,4162.05,0,0,403.85,4565.9,Stayed,,
8957-THMOA,Female,40,No,3,Big Bear City,92314,34.278967,-116.773825,0,50,None,Yes,18.95,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.15,970.85,0,0,947.5,1918.35,Stayed,,
8958-JPTRR,Female,23,Yes,0,Calabasas,91302,34.130861,-118.68346,7,56,None,Yes,21.21,Yes,No,,,,,,,,,,,One Year,No,Bank Withdrawal,24.3,1261.7,0,0,1187.76,2449.46,Stayed,,
8961-QDZZJ,Female,35,Yes,2,Lake Arrowhead,92352,34.2565,-117.19335,3,57,Offer B,Yes,42.18,No,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,95,5535.8,0,0,2404.26,7940.06,Stayed,,
8963-JLGJT,Male,20,No,1,Santa Barbara,93105,34.037342,-119.80079,0,3,Offer E,Yes,33.28,No,Yes,Cable,69,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,55.9,157.55,0,0,99.84,257.39,Joined,,
8963-MQVYN,Female,28,No,2,Lost Hills,93249,35.637715,-119.893068,0,22,Offer D,Yes,43.97,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.55,469.85,0,0,967.34,1437.19,Stayed,,
8966-KZXXA,Male,48,Yes,1,Long Beach,90807,33.830099,-118.182239,9,36,None,Yes,34.79,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,25.1,930.95,0,0,1252.44,2183.39,Stayed,,
8966-OIQHG,Female,49,Yes,2,Stanton,90680,33.801869,-117.995068,8,22,None,Yes,45.35,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,20.75,452.35,0,0,997.7,1450.05,Stayed,,
8966-SNIZF,Female,26,Yes,0,Vista,92083,33.17494,-117.242761,9,70,None,Yes,23.52,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.45,1303.5,14.49,0,1646.4,2935.41,Stayed,,
8967-SZQAS,Female,25,No,0,Hornitos,95325,37.479926,-120.230424,0,14,Offer D,Yes,39.22,No,Yes,DSL,48,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.45,765.45,0,140,549.08,1454.53,Stayed,,
