Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
5966-EMAZU,Male,27,Yes,0,Fort Bidwell,96112,41.932207,-120.135941,1,64,Offer B,Yes,4.01,Yes,Yes,Fiber Optic,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.5,6880.85,0,0,256.64,7137.49,Stayed,,
5968-HYJRZ,Male,28,Yes,2,Kerman,93630,36.727418,-120.123526,3,47,Offer B,Yes,15.68,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,24.55,1160.45,0,0,736.96,1897.41,Stayed,,
5968-VXZLG,Male,45,No,0,Calabasas,91302,34.130861,-118.68346,0,2,None,Yes,1.87,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,46.6,87.9,0,0,3.74,91.64,Joined,,
5968-XQIVE,Male,32,Yes,0,Temecula,92592,33.507255,-117.029473,2,72,Offer A,Yes,11.57,Yes,Yes,Fiber Optic,18,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,89.7,6588.95,0,0,833.04,7421.99,Stayed,,
5970-GHJAW,Male,40,Yes,2,Irvine,92612,33.643095,-117.810896,9,46,Offer B,Yes,26.12,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.95,862.4,0,0,1201.52,2063.92,Stayed,,
5973-EJGDP,Male,21,No,0,Palm Springs,92264,33.745746,-116.514215,0,51,Offer B,Yes,1.51,Yes,Yes,Fiber Optic,52,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,87.35,4473,0,0,77.01,4550.01,Stayed,,
5975-BAICR,Male,36,Yes,2,Yountville,94599,38.421458,-122.365048,8,36,None,Yes,47.45,No,Yes,DSL,14,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,63.7,2188.5,0,0,1708.2,3896.7,Stayed,,
5976-JCJRH,Male,36,Yes,0,Danville,94526,37.815459,-121.977203,1,10,Offer D,Yes,31.72,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,738.2,0,0,317.2,1055.4,Churned,Dissatisfaction,Limited range of services
5977-CKHON,Female,59,Yes,3,Roseville,95678,38.759751,-121.288545,3,43,Offer B,Yes,27.49,Yes,Yes,Fiber Optic,53,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,4039,0,0,1182.07,5221.07,Stayed,,
5980-BDHPY,Male,48,Yes,0,Wendel,96136,40.345949,-120.081187,5,72,None,Yes,12.02,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,-4,6230.1,0,0,865.44,7095.54,Stayed,,
5980-NOPLP,Female,19,Yes,0,Pasadena,91105,34.13946,-118.166649,4,44,None,Yes,11.24,Yes,Yes,Fiber Optic,59,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.1,4364.1,0,0,494.56,4858.66,Churned,Competitor,Competitor offered higher download speeds
5981-ITEMU,Male,58,Yes,0,Marshall,94940,38.129308,-122.834815,1,40,Offer B,Yes,16.33,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.1,3706.95,41.85,0,653.2,4318.3,Churned,Competitor,Competitor offered more data
5981-ZVXOT,Female,72,No,0,San Diego,92131,32.89325,-117.087091,0,35,Offer C,Yes,10.73,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.35,3726.15,0,0,375.55,4101.7,Stayed,,
5982-FPVQN,Female,40,Yes,1,Camarillo,93012,34.205504,-118.993111,2,37,None,Yes,41.03,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,3532.85,0,0,1518.11,5050.96,Stayed,,
5982-PSMKW,Female,20,Yes,2,North Hollywood,91601,34.1692,-118.372498,1,23,Offer D,Yes,27.97,Yes,Yes,Cable,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.1,2198.3,0,0,643.31,2841.61,Stayed,,
5982-XMDEX,Female,42,No,0,Arvin,93203,35.116307,-118.817644,0,65,Offer B,Yes,33.71,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,26.5,1698.55,0,0,2191.15,3889.7,Stayed,,
5985-BEHZK,Female,78,Yes,0,Santa Ana,92705,33.766004,-117.786763,1,72,Offer A,Yes,27.79,Yes,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card,105,7578.05,0,0,2000.88,9578.93,Stayed,,
5985-TBABQ,Female,45,No,0,West Sacramento,95605,38.592745,-121.540036,0,32,Offer C,Yes,33.45,Yes,Yes,DSL,5,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.75,2282.95,0,0,1070.4,3353.35,Stayed,,
5986-WWXDV,Male,42,No,0,Salton City,92275,33.28156,-115.955541,0,39,None,Yes,48.61,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.35,779.2,0,0,1895.79,2674.99,Stayed,,
5989-AXPUC,Female,27,Yes,0,Garden Grove,92840,33.787165,-117.931889,1,68,Offer A,Yes,1.29,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,118.6,7990.05,38.57,0,87.72,8039.2,Stayed,,
5989-OMNJE,Female,42,Yes,0,Windsor,95492,38.527297,-122.810044,6,24,None,No,,,Yes,DSL,27,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,57.6,1367.75,0,0,0,1367.75,Stayed,,
5989-PGKJB,Female,40,No,0,San Diego,92121,32.898613,-117.202937,0,16,Offer D,Yes,22.3,No,Yes,Fiber Optic,28,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,1340.1,0,0,356.8,1696.9,Stayed,,
5993-BQHEA,Male,42,No,0,San Francisco,94111,37.801776,-122.402293,0,12,None,Yes,16.59,No,No,,,,,,,,,,,One Year,No,Credit Card,-5,267,0,0,199.08,466.08,Stayed,,
5993-JSUWV,Female,25,No,0,Columbia,95310,38.085839,-120.37855,0,66,None,Yes,21.37,No,Yes,DSL,30,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,61.15,4017.45,0,0,1410.42,5427.87,Stayed,,
5995-LFTLE,Male,39,No,0,Lower Lake,95457,38.925545,-122.549083,0,58,None,Yes,48.78,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,25.3,1474.35,0,0,2829.24,4303.59,Stayed,,
5995-OIGLP,Male,42,No,0,Port Costa,94569,38.035707,-122.196821,0,12,None,Yes,7.97,No,Yes,Cable,10,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.65,654.85,0,0,95.64,750.49,Churned,Price,Extra data charges
5995-SNNEW,Male,80,Yes,0,Whittier,90605,33.960891,-118.032222,1,23,None,Yes,45.21,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,104.45,2184.85,0,60,1039.83,3284.68,Stayed,,
5995-WWKKG,Female,62,No,0,Running Springs,92382,34.186211,-117.07683,0,37,Offer C,Yes,30.17,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,19.8,695.05,0,0,1116.29,1811.34,Stayed,,
5996-DAOQL,Male,28,No,0,Penngrove,94951,38.325599,-122.642352,0,1,Offer E,Yes,42.17,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.45,20.45,0,0,42.17,62.62,Joined,,
5996-EBTKM,Female,46,Yes,1,Lakeside,92040,32.909873,-116.906774,1,67,Offer A,Yes,14.83,Yes,Yes,DSL,24,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,69.9,4615.9,0,0,993.61,5609.51,Stayed,,
5996-NRVXR,Male,68,Yes,0,Los Alamitos,90720,33.79499,-118.065591,2,40,None,Yes,15.15,No,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,98.15,4116.8,27.89,0,606,4694.91,Stayed,,
5997-OPVFA,Male,39,Yes,0,Montrose,91020,34.2112,-118.230625,7,72,Offer A,Yes,6.05,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.05,6254.45,0,0,435.6,6690.05,Stayed,,
5998-DZLYR,Female,55,Yes,0,Sutter,95982,39.172777,-121.805845,1,61,Offer B,Yes,25.14,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.35,5703,29.88,0,1533.54,7206.66,Stayed,,
5998-VVEJY,Male,34,No,0,Glendora,91741,34.14649,-117.849815,0,26,None,Yes,24.16,Yes,Yes,Fiber Optic,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,2088.8,0,0,628.16,2716.96,Churned,Other,Moved
5999-LCXAO,Female,42,No,0,Orange,92866,33.784597,-117.844535,0,1,None,No,,,Yes,DSL,24,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.9,29.9,0,0,0,29.9,Joined,,
6000-APYLU,Male,39,No,0,Valencia,91355,34.43987,-118.644609,0,9,None,Yes,20.34,No,Yes,Fiber Optic,7,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.8,713.1,0,0,183.06,896.16,Churned,Competitor,Competitor offered more data
6000-UKLWI,Male,46,No,0,Sacramento,95842,38.687367,-121.34848,0,41,None,Yes,36.76,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.15,802.35,29.95,0,1507.16,2279.56,Stayed,,
6005-OBZPH,Female,68,No,0,San Diego,92126,32.886925,-117.152162,0,26,Offer C,Yes,9.09,Yes,Yes,Fiber Optic,12,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,2277.65,0,0,236.34,2513.99,Churned,Other,Don't know
6007-TCTST,Female,57,Yes,2,Salinas,93901,36.64152,-121.622188,9,72,None,Yes,12.29,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.8,8476.5,0,0,884.88,9361.38,Stayed,,
6008-NAIXK,Male,72,No,0,Pine Grove,95665,38.400264,-120.641274,0,54,None,No,,,Yes,DSL,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,55.45,2966.95,0,0,0,2966.95,Stayed,,
6010-DDPPW,Male,61,Yes,0,Newport Coast,92657,33.603282,-117.821841,7,70,Offer A,Yes,9.03,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,25.15,1940.85,0,0,632.1,2572.95,Stayed,,
6013-BHCAW,Male,27,Yes,3,San Jose,95117,37.311088,-121.961786,1,61,None,Yes,32.96,Yes,Yes,DSL,41,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,81,4976.15,0,0,2010.56,6986.71,Stayed,,
6015-VVHHE,Female,68,No,0,Los Angeles,90039,34.110845,-118.259595,0,5,None,Yes,41.83,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,83.15,446.05,0,0,209.15,655.2,Churned,Dissatisfaction,Service dissatisfaction
6016-LVTJQ,Female,39,Yes,1,Long Beach,90805,33.864622,-118.179626,7,34,None,Yes,9.66,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.65,716.4,0,0,328.44,1044.84,Stayed,,
6016-NXBNJ,Male,53,No,0,Orange Cove,93646,36.633498,-119.298895,0,35,None,Yes,7.74,No,No,,,,,,,,,,,One Year,Yes,Credit Card,19.15,638,0,0,270.9,908.9,Stayed,,
6017-PPLPX,Male,47,Yes,0,Daly City,94014,37.691561,-122.445202,1,20,None,Yes,16.49,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.45,1470.95,0,0,329.8,1800.75,Churned,Competitor,Competitor had better devices
6022-KOUQO,Female,51,Yes,2,Eagleville,96110,41.280341,-120.150381,4,2,Offer E,No,,,Yes,Cable,27,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.05,44.75,0,0,0,44.75,Joined,,
6022-UGGSO,Female,70,No,0,Citrus Heights,95610,38.69508,-121.271616,0,32,Offer C,Yes,33.22,No,Yes,Fiber Optic,9,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,2276.95,44.31,0,1063.04,3295.68,Churned,Competitor,Competitor had better devices
6023-GSSXW,Female,27,Yes,0,Wofford Heights,93285,35.690535,-118.552784,1,69,None,Yes,2.73,No,Yes,DSL,69,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.45,4131.2,0,0,188.37,4319.57,Stayed,,
6023-YEBUP,Male,32,No,0,Stockton,95210,38.033219,-121.297433,0,3,Offer E,Yes,11.94,Yes,Yes,Cable,30,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.95,329.95,0,10,35.82,375.77,Churned,Competitor,Competitor had better devices
6024-RUGGH,Male,22,Yes,2,San Francisco,94112,37.720498,-122.443119,1,72,None,Yes,28.06,Yes,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,25.2,1798.9,0,0,2020.32,3819.22,Stayed,,
6029-CSMJE,Male,63,No,0,Forest Ranch,95942,40.077028,-121.494168,0,17,None,No,,,Yes,Cable,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,25.65,440.2,0,0,0,440.2,Stayed,,
6029-WTIPC,Male,73,No,0,San Diego,92109,32.787836,-117.232376,0,37,Offer C,Yes,38.06,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.1,3744.05,0,0,1408.22,5152.27,Churned,Competitor,Competitor made better offer
6030-REHUX,Female,76,Yes,0,Fountain Valley,92708,33.712036,-117.950113,6,28,Offer C,Yes,45.67,Yes,Yes,Fiber Optic,8,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,110.85,3204.4,0,0,1278.76,4483.16,Stayed,,
6032-IGALN,Female,35,No,0,Granite Bay,95746,38.749466,-121.184196,0,1,None,No,,,Yes,Cable,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,25.1,25.1,0,0,0,25.1,Churned,Competitor,Competitor had better devices
6032-KRXXO,Male,33,No,0,San Diego,92130,32.957195,-117.202542,0,30,None,Yes,30.06,No,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.25,2755.35,0,0,901.8,3657.15,Churned,Competitor,Competitor made better offer
6034-YMTOB,Female,62,No,0,Arcadia,91007,34.128284,-118.047732,0,5,None,Yes,29.75,No,Yes,Fiber Optic,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.65,399.45,0,0,148.75,548.2,Stayed,,
6034-ZRYCV,Female,51,Yes,0,Sacramento,95837,38.691607,-121.602284,1,72,Offer A,No,,,Yes,Cable,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,54.2,3937.45,0,0,0,3937.45,Churned,Competitor,Competitor offered more data
6035-BXTTY,Female,69,No,0,Rancho Santa Fe,92067,33.012751,-117.200617,0,32,None,Yes,19.92,No,Yes,DSL,14,No,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,54.65,1830.1,0,10,637.44,2477.54,Stayed,,
6035-RIIOM,Female,39,No,0,Janesville,96114,40.294034,-120.512622,0,54,None,Yes,31.55,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.2,5129.45,0,0,1703.7,6833.15,Stayed,,
6036-TTFYU,Female,48,Yes,0,Thousand Oaks,91362,34.191842,-118.822796,1,16,None,Yes,46.86,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.6,314.45,26.83,0,749.76,1037.38,Stayed,,
6038-GCYEC,Female,25,No,0,Palm Desert,92211,33.762759,-116.324817,0,24,Offer C,No,,,Yes,DSL,52,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,54.15,1240.25,0,0,0,1240.25,Churned,Competitor,Competitor had better devices
6040-CGACY,Female,48,No,0,Blairsden Graeagle,96103,39.783747,-120.661032,0,15,None,Yes,39.87,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.6,299.4,0,0,598.05,897.45,Stayed,,
6047-SUHPR,Male,60,Yes,2,Woodlake,93286,36.464635,-119.094348,5,39,None,Yes,13.8,No,Yes,DSL,13,Yes,Yes,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,59.8,2343.85,0,140,538.2,3022.05,Stayed,,
6047-YHPVI,Male,56,No,3,Los Angeles,90039,34.110845,-118.259595,0,5,None,Yes,12.6,No,Yes,Fiber Optic,58,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,316.9,0,0,63,379.9,Churned,Competitor,Competitor had better devices
6048-NJXHX,Male,21,Yes,0,Apple Valley,92308,34.424926,-117.184503,1,41,Offer B,Yes,35.46,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,19.75,899.45,0,0,1453.86,2353.31,Stayed,,
6048-QBXKL,Female,68,No,0,Madison,95653,38.674276,-121.961866,0,2,Offer E,Yes,31.74,Yes,Yes,DSL,25,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.55,118.25,0,0,63.48,181.73,Joined,,
6048-UWKAL,Female,73,Yes,0,Beale Afb,95903,39.125311,-121.392283,2,69,None,Yes,19.39,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,105.4,6998.95,0,0,1337.91,8336.86,Stayed,,
6050-FFXES,Female,51,Yes,0,Garden Grove,92844,33.766476,-117.969795,3,69,None,Yes,14.69,Yes,Yes,Fiber Optic,6,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,105.35,7240.65,0,50,1013.61,8304.26,Stayed,,
6050-IJRHS,Female,47,Yes,1,Chino Hills,91709,33.942895,-117.725644,2,70,Offer A,Yes,5.93,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.5,7397,0,0,415.1,7812.1,Stayed,,
6051-PTVNS,Female,31,Yes,1,Bodfish,93205,35.523991,-118.400432,0,55,Offer B,Yes,27.7,No,No,,,,,,,,,,,One Year,No,Credit Card,19.15,998.1,0,0,1523.5,2521.6,Stayed,,
6060-DRTNL,Female,66,No,0,San Jacinto,92583,33.796568,-116.924723,0,5,None,Yes,27.35,No,Yes,Fiber Optic,27,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,84.85,415.55,0,20,136.75,572.3,Churned,Competitor,Competitor had better devices
6060-QBMGV,Male,30,Yes,0,Pasadena,91106,34.139402,-118.128658,9,70,Offer A,Yes,3.51,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.85,1433.8,45.47,0,245.7,1634.03,Stayed,,
6061-GWWAV,Male,44,No,1,Fresno,93726,36.793601,-119.761131,0,41,None,Yes,13.76,No,Yes,Cable,11,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,70.2,2894.55,0,0,564.16,3458.71,Stayed,,
6061-PQHMK,Female,50,No,0,Los Angeles,90006,34.048013,-118.293953,0,25,None,Yes,1.36,No,No,,,,,,,,,,,One Year,No,Credit Card,19.9,527.5,0,0,34,561.5,Stayed,,
6064-PUPMC,Male,59,Yes,2,Loyalton,96118,39.637471,-120.226338,4,23,None,Yes,37.86,No,Yes,DSL,30,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,57.2,1423.35,0,0,870.78,2294.13,Stayed,,
6064-ZATLR,Female,44,No,0,Llano,93544,34.500091,-117.765862,0,27,None,Yes,10.55,No,Yes,DSL,29,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,52.85,1498.65,0,0,284.85,1783.5,Stayed,,
6067-NGCEU,Female,50,No,0,Topanga,90290,34.115192,-118.61017,0,65,None,Yes,41.78,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,-3,7107,0,0,2715.7,9822.7,Stayed,,
6072-NUQCB,Male,50,Yes,2,Villa Park,92861,33.817473,-117.810462,1,22,Offer D,Yes,37.7,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,20.25,488.25,0,0,829.4,1317.65,Stayed,,
6075-QMNRR,Female,33,No,0,Doyle,96109,40.012675,-120.101857,0,52,Offer B,Yes,38.93,No,Yes,DSL,8,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.75,2535.55,0,0,2024.36,4559.91,Stayed,,
6075-SLNIL,Male,47,No,0,Desert Center,92239,33.889605,-115.257009,0,38,Offer C,Yes,6.71,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.1,3691.2,0,0,254.98,3946.18,Stayed,,
6077-BDPXA,Female,56,No,0,Merced,95340,37.255637,-120.493537,0,3,None,Yes,5.63,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,194.2,0,0,16.89,211.09,Joined,,
6078-VESFR,Male,78,Yes,0,Vista,92084,33.22784,-117.200024,1,13,None,Yes,36.57,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.45,849.1,0,0,475.41,1324.51,Stayed,,
6080-LNESI,Male,63,No,0,Hercules,94547,37.991259,-122.214945,0,51,Offer B,Yes,18.07,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,24.75,1234.6,0,0,921.57,2156.17,Stayed,,
6080-TCMYC,Male,55,Yes,3,Rosemead,91770,34.065108,-118.082791,4,40,None,Yes,3.52,Yes,Yes,Fiber Optic,56,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.2,3292.3,0,0,140.8,3433.1,Stayed,,
6082-GLJIX,Male,50,No,0,Holtville,92250,32.811001,-115.152865,0,18,Offer D,Yes,31.33,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.25,331.35,0,0,563.94,895.29,Stayed,,
6082-OQFBA,Male,62,Yes,0,Victorville,92394,34.567058,-117.362329,2,23,Offer D,Yes,24.88,No,No,,,,,,,,,,,One Year,No,Mailed Check,19.65,436.9,0,0,572.24,1009.14,Stayed,,
6086-ESGRL,Female,53,No,0,Brea,92821,33.930199,-117.862898,0,1,Offer E,Yes,4.67,No,Yes,Fiber Optic,11,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,-7,80.15,0,0,4.67,84.82,Churned,Attitude,Attitude of support person
6087-MVHJH,Female,44,No,0,French Camp,95231,37.873283,-121.292034,0,16,Offer D,Yes,17.8,Yes,Yes,Fiber Optic,5,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.45,1422.1,0,140,284.8,1846.9,Churned,Other,Don't know
6087-YPWHO,Male,56,Yes,0,Raymond,93653,37.252057,-119.95783,1,72,Offer A,Yes,17.31,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,68.15,4808.7,0,0,1246.32,6055.02,Stayed,,
6088-BXMRG,Female,59,Yes,1,Cabazon,92230,33.929812,-116.76058,2,32,None,Yes,24.04,Yes,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.85,3089.6,0,0,769.28,3858.88,Stayed,,
6092-QZVPP,Male,27,No,0,Fresno,93704,36.799648,-119.801247,0,36,Offer C,Yes,42.51,No,Yes,Cable,52,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,79.2,2854.95,0,40,1530.36,4425.31,Stayed,,
6094-ZIVKX,Female,45,No,0,Inglewood,90302,33.975332,-118.355252,0,68,Offer A,Yes,17.41,No,Yes,Cable,27,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,54.45,3674.95,0,0,1183.88,4858.83,Stayed,,
6096-EGVTU,Female,50,Yes,1,San Jose,95120,37.186141,-121.843554,6,64,None,Yes,19.23,Yes,No,,,,,,,,,,,One Year,No,Credit Card,24.9,1595.5,0,0,1230.72,2826.22,Stayed,,
6097-EQISJ,Female,41,Yes,0,Los Angeles,90058,34.001617,-118.222274,1,66,Offer A,Yes,48.77,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,102.45,6615.15,0,130,3218.82,9963.97,Churned,Competitor,Competitor had better devices
6100-FJZDG,Male,49,Yes,0,Olema,94950,38.052209,-122.775567,10,26,None,Yes,45.28,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.05,505.9,0,0,1177.28,1683.18,Stayed,,
6100-QQHEB,Male,42,Yes,0,San Jose,95121,37.304681,-121.809955,1,17,Offer D,Yes,17.71,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,1515.1,0,0,301.07,1816.17,Churned,Other,Moved
6101-IMRMM,Male,53,No,0,El Segundo,90245,33.917145,-118.401554,0,6,Offer E,Yes,16.58,No,Yes,Fiber Optic,17,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,94.5,575.45,0,10,99.48,684.93,Churned,Dissatisfaction,Network reliability
6103-BOCOU,Female,37,No,0,San Francisco,94117,37.770533,-122.445121,0,26,Offer C,Yes,20.64,Yes,Yes,Fiber Optic,22,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.7,2193,0,0,536.64,2729.64,Stayed,,
6103-LIANB,Male,49,Yes,1,Westminster,92683,33.752591,-117.993661,3,59,None,Yes,41.09,Yes,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,99.5,5861.75,0,0,2424.31,8286.06,Stayed,,
